vehicle_id,zone_id,t0_image,t1_image,t0_orig_x1,t0_orig_y1,t0_orig_x2,t0_orig_y2,t0_orig_w,t0_orig_h,t1_orig_x1,t1_orig_y1,t1_orig_x2,t1_orig_y2,t1_orig_w,t1_orig_h,move_dist,diag0,diag1,diag_ratio,delta_min,move_ratio,stop,bbox_x1_640,bbox_y1_640,bbox_x2_640,bbox_y2_640
880,c,0022_top_20250630_t0,0022_top_20250630_t1,285.0,440.0,325.0,488.0,40.0,48.0,290,472,328,521,38,49,19.704,105.0,107.564,1.024,6,0.188,Yes,290,472,328,521
881,c,0022_top_20250630_t0,0022_top_20250630_t1,278.0,327.0,321.0,380.0,43.0,53.0,281,366,323,414,42,48,18.822,116.825,118.343,1.013,6,0.161,Yes,281,366,323,414
882,c,0022_top_20250630_t0,0022_top_20250630_t1,252.0,76.0,276.0,163.0,24.0,87.0,264,133,283,211,19,78,6.5,126.57,127.941,1.011,6,0.051,Yes,264,133,283,211
883,c,0022_top_20250630_t0,0022_top_20250630_t1,279.0,390.0,322.0,433.0,43.0,43.0,284,424,325,463,41,39,16.971,107.075,106.212,0.992,6,0.158,Yes,284,424,325,463
888,b,0022_top_20250711_t0,0022_top_20250711_t1,435.0,509.0,575.0,555.0,140.0,46.0,435,509,575,555,140,46,12.54,81.271,96.385,1.186,8,0.154,Yes,435,509,575,555
889,b,0022_top_20250711_t0,0022_top_20250711_t1,463.0,197.0,606.0,247.0,143.0,50.0,463,197,606,247,143,50,3.162,84.758,104.403,1.232,8,0.037,Yes,463,197,606,247
890,b,0022_top_20250711_t0,0022_top_20250711_t1,445.0,502.0,598.0,552.0,153.0,50.0,445,502,598,552,153,50,16.0,89.493,107.541,1.202,8,0.179,Yes,445,502,598,552
891,b,0022_top_20250711_t0,0022_top_20250711_t1,428.0,271.0,576.0,315.0,148.0,44.0,428,271,576,315,148,44,4.031,86.683,100.305,1.157,8,0.047,Yes,428,271,576,315
897,b,0023_top_20250711_t0,0023_top_20250711_t1,206.0,58.0,307.0,109.0,101.0,51.0,206,58,307,109,101,51,2.121,90.802,94.81,1.044,9,0.023,Yes,206,58,307,109
898,b,0023_top_20250711_t0,0023_top_20250711_t1,446.0,0.0,605.0,68.0,159.0,68.0,446,0,605,68,159,68,16.978,174.244,139.205,0.799,9,0.097,Yes,446,0,605,68
899,b,0023_top_20250711_t0,0023_top_20250711_t1,47.0,131.0,196.0,199.0,149.0,68.0,47,131,196,199,149,68,21.541,115.879,137.084,1.183,9,0.186,Yes,47,131,196,199
900,b,0023_top_20250711_t0,0023_top_20250711_t1,426.0,159.0,589.0,223.0,163.0,64.0,426,159,589,223,163,64,7.382,147.054,135.385,0.921,9,0.05,Yes,426,159,589,223
901,b,0023_top_20250711_t0,0023_top_20250711_t1,416.0,256.0,593.0,317.0,177.0,61.0,416,256,593,317,177,61,3.041,146.014,140.801,0.964,9,0.021,Yes,416,256,593,317
902,b,0023_top_20250711_t0,0023_top_20250711_t1,430.0,305.0,593.0,373.0,163.0,68.0,430,305,593,373,163,68,3.808,132.004,130.388,0.988,9,0.029,Yes,430,305,593,373
903,b,0023_top_20250711_t0,0023_top_20250711_t1,462.0,245.0,640.0,310.0,178.0,65.0,462,245,640,310,178,65,7.616,153.769,142.804,0.929,9,0.05,Yes,462,245,640,310
904,b,0023_top_20250711_t0,0023_top_20250711_t1,462.0,321.0,640.0,386.0,178.0,65.0,462,321,640,386,178,65,3.606,145.279,140.577,0.968,9,0.025,Yes,462,321,640,386
910,b,0024_top_20250711_t0,0024_top_20250711_t1,144.0,49.0,263.0,107.0,119.0,58.0,144,49,263,107,119,58,1.803,83.187,82.298,0.989,9,0.022,Yes,144,49,263,107
911,b,0024_top_20250711_t0,0024_top_20250711_t1,130.0,562.0,269.0,614.0,139.0,52.0,130,562,269,614,139,52,1.803,92.849,91.924,0.99,9,0.019,Yes,130,562,269,614
912,b,0024_top_20250711_t0,0024_top_20250711_t1,413.0,262.0,585.0,334.0,172.0,72.0,413,262,585,334,172,72,0.5,116.778,116.362,0.996,9,0.004,Yes,413,262,585,334
913,b,0024_top_20250711_t0,0024_top_20250711_t1,404.0,332.0,592.0,401.0,188.0,69.0,404,332,592,401,188,69,0.5,125.16,124.234,0.993,9,0.004,Yes,404,332,592,401
914,b,0024_top_20250711_t0,0024_top_20250711_t1,29.0,245.0,204.0,316.0,175.0,71.0,29,245,204,316,175,71,2.062,119.101,116.867,0.981,9,0.017,Yes,29,245,204,316
915,b,0024_top_20250711_t0,0024_top_20250711_t1,398.0,338.0,538.0,408.0,140.0,70.0,398,338,538,408,140,70,0.0,98.412,98.412,1.0,9,0.0,Yes,398,338,538,408
916,b,0024_top_20250711_t0,0024_top_20250711_t1,140.0,331.0,283.0,387.0,143.0,56.0,140,331,283,387,143,56,1.581,95.854,94.541,0.986,9,0.016,Yes,140,331,283,387
917,b,0024_top_20250711_t0,0024_top_20250711_t1,35.0,464.0,205.0,528.0,170.0,64.0,35,464,205,528,170,64,1.581,113.846,112.539,0.989,9,0.014,Yes,35,464,205,528
918,b,0024_top_20250711_t0,0024_top_20250711_t1,52.0,2.0,196.0,64.0,144.0,62.0,52,2,196,64,144,62,2.828,97.99,97.99,1.0,9,0.029,Yes,52,2,196,64
919,b,0024_top_20250711_t0,0024_top_20250711_t1,19.0,159.0,207.0,221.0,188.0,62.0,19,159,207,221,188,62,1.803,123.369,122.43,0.992,9,0.015,Yes,19,159,207,221
920,b,0024_top_20250711_t0,0024_top_20250711_t1,0.0,245.0,155.0,314.0,155.0,69.0,0,245,155,314,155,69,1.803,106.452,105.551,0.992,9,0.017,Yes,0,245,155,314
921,b,0024_top_20250711_t0,0024_top_20250711_t1,0.0,34.0,143.0,103.0,143.0,69.0,0,34,143,103,143,69,3.202,99.73,98.838,0.991,9,0.032,Yes,0,34,143,103
922,b,0024_top_20250711_t0,0024_top_20250711_t1,453.0,0.0,615.0,59.0,162.0,59.0,453,0,615,59,162,59,2.062,107.703,106.775,0.991,9,0.019,Yes,453,0,615,59
923,b,0024_top_20250711_t0,0024_top_20250711_t1,453.0,583.0,581.0,631.0,128.0,48.0,453,583,581,631,128,48,1.118,85.235,84.309,0.989,9,0.013,Yes,453,583,581,631
924,c,0025_top_20250626_t0,0025_top_20250626_t1,469.0,527.0,539.0,576.0,70.0,49.0,494,86,571,138,77,52,4.123,106.438,99.282,0.933,7,0.039,Yes,494,86,571,138
926,d,0025_top_20250630_t0,0025_top_20250630_t1,233.0,514.0,272.0,572.0,39.0,58.0,127,210,200,486,73,276,8.544,106.151,84.971,0.8,6,0.08,Yes,127,210,200,486
927,d,0025_top_20250630_t0,0025_top_20250630_t1,269.0,396.0,307.0,450.0,38.0,54.0,377,124,441,363,64,239,7.81,111.866,90.785,0.812,6,0.07,Yes,377,124,441,363
928,c,0026_top_20250623_t0,0026_top_20250623_t1,299.0,253.0,332.0,369.0,33.0,116.0,297,218,332,333,35,115,5.831,98.27,104.848,1.067,7,0.059,Yes,297,218,332,333
929,c,0026_top_20250623_t0,0026_top_20250623_t1,264.0,391.0,297.0,503.0,33.0,112.0,259,357,293,469,34,112,13.829,90.427,101.242,1.12,7,0.153,Yes,259,357,293,469
957,d,0027_top_20250709_t0,0027_top_20250709_t1,159.0,317.0,215.0,381.0,56.0,64.0,159,317,215,381,56,64,5.0,105.646,119.017,1.127,6,0.047,Yes,159,317,215,381
958,c,0028_top_20250704_t0,0028_top_20250704_t1,320.0,116.0,375.0,268.0,55.0,152.0,320,116,375,268,55,152,1.803,112.071,109.0,0.973,14,0.016,Yes,320,116,375,268
959,b,0028_top_20250707_t0,0028_top_20250707_t1,492.0,188.0,575.0,248.0,83.0,60.0,491,191,571,250,80,59,1.803,128.129,125.539,0.98,7,0.014,Yes,491,191,571,250
960,b,0028_top_20250707_t0,0028_top_20250707_t1,232.0,419.0,315.0,499.0,83.0,80.0,232,422,316,502,84,80,3.64,123.146,126.491,1.027,7,0.03,Yes,232,422,316,502
961,b,0028_top_20250707_t0,0028_top_20250707_t1,334.0,432.0,435.0,517.0,101.0,85.0,334,438,433,520,99,82,4.61,144.062,142.888,0.992,7,0.032,Yes,334,438,433,520
962,b,0028_top_20250707_t0,0028_top_20250707_t1,491.0,111.0,572.0,170.0,81.0,59.0,491,118,573,175,82,57,2.121,130.0,130.361,1.003,7,0.016,Yes,491,118,573,175
963,b,0028_top_20250707_t0,0028_top_20250707_t1,21.0,146.0,65.0,291.0,44.0,145.0,22,150,67,296,45,146,11.885,133.765,135.204,1.011,7,0.089,Yes,22,150,67,296
964,b,0028_top_20250707_t0,0028_top_20250707_t1,154.0,90.0,202.0,229.0,48.0,139.0,155,95,202,236,47,141,6.5,139.23,138.975,0.998,7,0.047,Yes,155,95,202,236
965,d,0028_top_20250709_t0,0028_top_20250709_t1,253.0,399.0,297.0,564.0,44.0,165.0,372,229,390,289,18,60,2.062,79.259,82.855,1.045,8,0.026,Yes,372,229,390,289
966,d,0028_top_20250709_t0,0028_top_20250709_t1,166.0,397.0,208.0,568.0,42.0,171.0,403,226,421,293,18,67,2.236,82.855,89.894,1.085,8,0.027,Yes,403,226,421,293
967,d,0028_top_20250709_t0,0028_top_20250709_t1,69.0,386.0,116.0,546.0,47.0,160.0,435,232,456,296,21,64,1.803,83.235,90.736,1.09,8,0.022,Yes,435,232,456,296
975,d,0029_top_20250704_t0,0029_top_20250704_t1,284.0,396.0,312.0,447.0,28.0,51.0,285,391,314,441,29,50,13.01,138.033,132.28,0.958,10,0.094,Yes,285,391,314,441
976,d,0029_top_20250704_t0,0029_top_20250704_t1,374.0,220.0,407.0,268.0,33.0,48.0,374,217,407,263,33,46,20.025,155.666,123.434,0.793,10,0.129,Yes,374,217,407,263
977,d,0029_top_20250704_t0,0029_top_20250704_t1,345.0,275.0,375.0,323.0,30.0,48.0,328,298,363,343,35,45,44.947,145.041,134.826,0.93,10,0.31,Yes,328,298,363,343
978,d,0029_top_20250704_t0,0029_top_20250704_t1,317.0,333.0,347.0,376.0,30.0,43.0,319,325,348,371,29,46,18.344,135.281,122.919,0.909,10,0.136,Yes,319,325,348,371
979,d,0029_top_20250704_t0,0029_top_20250704_t1,327.0,306.0,357.0,347.0,30.0,41.0,327,302,356,341,29,39,12.748,133.869,115.624,0.864,10,0.095,Yes,327,302,356,341
980,d,0029_top_20250704_t0,0029_top_20250704_t1,362.0,239.0,386.0,280.0,24.0,41.0,362,234,390,278,28,44,10.124,121.655,113.569,0.934,10,0.083,Yes,362,234,390,278
991,b,0029_top_20250707_t0,0029_top_20250707_t1,481.0,359.0,528.0,549.0,47.0,190.0,485,353,532,550,47,197,7.566,134.034,143.694,1.072,12,0.056,Yes,485,353,532,550
992,b,0029_top_20250707_t0,0029_top_20250707_t1,267.0,64.0,318.0,235.0,51.0,171.0,273,65,322,234,49,169,2.121,125.252,124.201,0.992,12,0.017,Yes,273,65,322,234
993,b,0029_top_20250707_t0,0029_top_20250707_t1,469.0,115.0,515.0,319.0,46.0,204.0,472,116,522,320,50,204,5.701,137.306,147.054,1.071,12,0.042,Yes,472,116,522,320
994,b,0029_top_20250707_t0,0029_top_20250707_t1,201.0,71.0,248.0,242.0,47.0,171.0,205,67,253,240,48,173,2.693,122.613,123.6,1.008,12,0.022,Yes,205,67,253,240
995,b,0029_top_20250707_t0,0029_top_20250707_t1,479.0,600.0,529.0,639.0,50.0,39.0,483,604,533,639,50,35,12.093,63.008,63.82,1.013,12,0.192,Yes,483,604,533,639
996,b,0029_top_20250707_t0,0029_top_20250707_t1,238.0,597.0,296.0,639.0,58.0,42.0,226,602,300,639,74,37,5.408,73.498,83.217,1.132,12,0.074,Yes,226,602,300,639
997,c,0034_top_20250704_t0,0034_top_20250704_t1,318.0,470.0,361.0,620.0,43.0,150.0,318,470,361,620,43,150,20.5,124.403,100.125,0.805,10,0.165,Yes,318,470,361,620
998,c,0034_top_20250704_t0,0034_top_20250704_t1,298.0,118.0,351.0,241.0,53.0,123.0,298,118,351,241,53,123,6.708,116.932,129.449,1.107,10,0.057,Yes,298,118,351,241
999,d,0037_top_20250703_t0,0037_top_20250703_t1,443.0,205.0,522.0,268.0,79.0,63.0,443,205,522,268,79,63,22.472,77.698,105.646,1.36,6,0.289,Yes,443,205,522,268
1000,d,0037_top_20250703_t0,0037_top_20250703_t1,133.0,291.0,176.0,426.0,43.0,135.0,133,291,176,426,43,135,22.522,98.234,139.989,1.425,6,0.229,Yes,133,291,176,426
1001,d,0037_top_20250703_t0,0037_top_20250703_t1,442.0,285.0,523.0,341.0,81.0,56.0,442,285,523,341,81,56,12.369,78.39,101.828,1.299,6,0.158,Yes,442,285,523,341
1002,d,0037_top_20250703_t0,0037_top_20250703_t1,208.0,288.0,252.0,420.0,44.0,132.0,208,288,252,420,44,132,23.049,93.408,137.295,1.47,6,0.247,Yes,208,288,252,420
1003,d,0037_top_20250703_t0,0037_top_20250703_t1,398.0,262.0,441.0,398.0,43.0,136.0,398,262,441,398,43,136,16.279,85.755,140.89,1.643,6,0.19,No,398,262,441,398
1004,d,0037_top_20250703_t0,0037_top_20250703_t1,362.0,269.0,404.0,406.0,42.0,137.0,362,269,404,406,42,137,19.164,86.822,141.792,1.633,6,0.221,No,362,269,404,406
1005,d,0037_top_20250703_t0,0037_top_20250703_t1,321.0,277.0,362.0,409.0,41.0,132.0,321,277,362,409,41,132,20.402,86.533,135.989,1.572,6,0.236,No,321,277,362,409
1006,d,0037_top_20250703_t0,0037_top_20250703_t1,279.0,290.0,320.0,423.0,41.0,133.0,279,290,320,423,41,133,24.668,88.482,137.321,1.552,6,0.279,No,279,290,320,423
1007,d,0037_top_20250703_t0,0037_top_20250703_t1,89.0,300.0,129.0,433.0,40.0,133.0,89,300,129,433,40,133,25.622,97.453,135.989,1.395,6,0.263,Yes,89,300,129,433
1008,d,0038_top_20250703_t0,0038_top_20250703_t1,444.0,293.0,507.0,334.0,63.0,41.0,444,293,507,334,63,41,8.322,77.389,73.824,0.954,8,0.108,Yes,444,293,507,334
1009,d,0038_top_20250703_t0,0038_top_20250703_t1,442.0,355.0,505.0,394.0,63.0,39.0,442,355,505,394,63,39,7.433,76.968,72.45,0.941,8,0.097,Yes,442,355,505,394
1010,d,0038_top_20250703_t0,0038_top_20250703_t1,457.0,484.0,517.0,523.0,60.0,39.0,457,484,517,523,60,39,9.22,74.25,67.119,0.904,8,0.124,Yes,457,484,517,523
1011,d,0038_top_20250703_t0,0038_top_20250703_t1,353.0,141.0,376.0,241.0,23.0,100.0,353,141,376,241,23,100,2.693,71.589,78.791,1.101,8,0.038,Yes,353,141,376,241
1012,d,0038_top_20250703_t0,0038_top_20250703_t1,449.0,428.0,506.0,463.0,57.0,35.0,449,428,506,463,57,35,7.28,70.264,63.977,0.911,8,0.104,Yes,449,428,506,463
1014,c,0038_top_20250704_t0,0038_top_20250704_t1,299.0,294.0,340.0,378.0,41.0,84.0,269,316,327,359,58,43,14.009,121.918,132.231,1.085,8,0.115,Yes,269,316,327,359
1015,c,0038_top_20250704_t0,0038_top_20250704_t1,319.0,359.0,355.0,436.0,36.0,77.0,268,383,316,423,48,40,7.433,107.815,111.126,1.031,8,0.069,Yes,268,383,316,423
1016,c,0039_top_20250704_t0,0039_top_20250704_t1,388.0,177.0,438.0,297.0,50.0,120.0,388,177,438,297,50,120,6.103,138.6,145.207,1.048,8,0.044,Yes,388,177,438,297
1017,c,0040_top_20250704_t0,0040_top_20250704_t1,202.0,82.0,226.0,153.0,24.0,71.0,431,369,459,416,28,47,9.014,110.982,135.794,1.224,10,0.081,Yes,431,369,459,416
1018,c,0040_top_20250704_t0,0040_top_20250704_t1,478.0,240.0,494.0,295.0,16.0,55.0,198,552,220,593,22,41,4.61,81.884,108.931,1.33,10,0.056,Yes,198,552,220,593
1019,d,0041_top_20250704_t0,0041_top_20250704_t1,327.0,582.0,350.0,632.0,23.0,50.0,327,582,350,632,23,50,8.746,131.552,132.936,1.011,7,0.066,Yes,327,582,350,632
1020,d,0041_top_20250704_t0,0041_top_20250704_t1,351.0,552.0,372.0,593.0,21.0,41.0,351,552,372,593,21,41,7.826,114.586,116.675,1.018,7,0.068,Yes,351,552,372,593
1021,d,0041_top_20250704_t0,0041_top_20250704_t1,216.0,285.0,240.0,331.0,24.0,46.0,216,285,240,331,24,46,9.487,153.522,149.335,0.973,7,0.062,Yes,216,285,240,331
1022,d,0041_top_20250704_t0,0041_top_20250704_t1,394.0,560.0,437.0,639.0,43.0,79.0,394,560,437,639,43,79,13.124,222.991,226.314,1.015,7,0.059,Yes,394,560,437,639
1023,d,0043_top_20250623_t0,0043_top_20250623_t1,156.0,276.0,233.0,333.0,77.0,57.0,132,350,191,396,59,46,19.164,111.485,92.195,0.827,7,0.172,Yes,132,350,191,396
1024,d,0043_top_20250623_t0,0043_top_20250623_t1,151.0,134.0,227.0,202.0,76.0,68.0,126,259,180,301,54,42,22.327,110.494,84.172,0.762,7,0.202,Yes,126,259,180,301
1025,d,0043_top_20250623_t0,0043_top_20250623_t1,156.0,452.0,223.0,508.0,67.0,56.0,143,481,193,522,50,41,29.262,105.19,79.624,0.757,7,0.278,Yes,143,481,193,522
1026,d,0043_top_20250623_t0,0043_top_20250623_t1,308.0,459.0,383.0,527.0,75.0,68.0,255,467,306,511,51,44,3.808,101.548,83.63,0.824,7,0.037,Yes,255,467,306,511
1027,d,0043_top_20250623_t0,0043_top_20250623_t1,310.0,344.0,384.0,407.0,74.0,63.0,251,378,302,425,51,47,5.025,94.895,84.534,0.891,7,0.053,Yes,251,378,302,425
1028,d,0043_top_20250623_t0,0043_top_20250623_t1,493.0,449.0,520.0,561.0,27.0,112.0,387,429,406,512,19,83,5.22,72.918,76.158,1.044,7,0.072,Yes,387,429,406,512
1040,d,0045_top_20250623_t0,0045_top_20250623_t1,277.0,387.0,342.0,441.0,65.0,54.0,255,263,305,310,50,47,1.118,80.951,83.187,1.028,8,0.014,Yes,255,263,305,310
1041,d,0045_top_20250623_t0,0045_top_20250623_t1,270.0,506.0,333.0,557.0,63.0,51.0,256,353,303,392,47,39,3.5,76.479,76.485,1.0,8,0.046,Yes,256,353,303,392
1042,d,0045_top_20250623_t0,0045_top_20250623_t1,418.0,194.0,485.0,242.0,67.0,48.0,346,102,397,145,51,43,1.581,85.428,87.727,1.027,8,0.019,Yes,346,102,397,145
1043,d,0045_top_20250623_t0,0045_top_20250623_t1,102.0,598.0,167.0,639.0,65.0,41.0,138,440,189,486,51,46,4.031,72.236,78.772,1.09,8,0.056,Yes,138,440,189,486
1044,d,0045_top_20250623_t0,0045_top_20250623_t1,368.0,46.0,397.0,161.0,29.0,115.0,307,11,327,98,20,87,3.354,79.649,77.878,0.978,8,0.042,Yes,307,11,327,98
1045,d,0045_top_20250623_t0,0045_top_20250623_t1,166.0,316.0,196.0,443.0,30.0,127.0,172,237,200,326,28,89,0.5,83.187,81.123,0.975,8,0.006,Yes,172,237,200,326
1046,d,0045_top_20250623_t0,0045_top_20250623_t1,295.0,59.0,324.0,169.0,29.0,110.0,255,31,276,114,21,83,2.693,75.664,73.348,0.969,8,0.036,Yes,255,31,276,114
1047,d,0045_top_20250623_t0,0045_top_20250623_t1,259.0,58.0,285.0,168.0,26.0,110.0,229,38,248,118,19,80,3.905,73.79,69.354,0.94,8,0.053,Yes,229,38,248,118
1052,d,0047_top_20250623_t0,0047_top_20250623_t1,359.0,158.0,389.0,304.0,30.0,146.0,326,178,347,270,21,92,3.606,84.095,85.884,1.021,8,0.043,Yes,326,178,347,270
1053,d,0047_top_20250623_t0,0047_top_20250623_t1,55.0,151.0,96.0,285.0,41.0,134.0,141,171,162,256,21,85,4.123,82.377,78.294,0.95,8,0.05,Yes,141,171,162,256
1054,d,0047_top_20250623_t0,0047_top_20250623_t1,226.0,171.0,263.0,328.0,37.0,157.0,246,182,271,281,25,99,2.5,91.706,93.536,1.02,8,0.027,Yes,246,182,271,281
1055,d,0047_top_20250623_t0,0047_top_20250623_t1,614.0,185.0,639.0,330.0,25.0,145.0,491,194,512,287,21,93,8.515,81.541,89.067,1.092,8,0.104,Yes,491,194,512,287
1056,d,0047_top_20250623_t0,0047_top_20250623_t1,49.0,327.0,94.0,479.0,45.0,152.0,136,279,160,368,24,89,5.148,93.493,84.599,0.905,8,0.055,Yes,136,279,160,368
1065,d,0048_top_20250704_t0,0048_top_20250704_t1,397.0,289.0,420.0,332.0,23.0,43.0,397,289,420,332,23,43,27.336,124.964,148.273,1.187,6,0.219,Yes,397,289,420,332
1066,c,0049_top_20250704_t0,0049_top_20250704_t1,59.0,10.0,122.0,109.0,63.0,99.0,59,10,122,109,63,99,6.083,106.405,107.935,1.014,8,0.057,Yes,59,10,122,109
1067,c,0049_top_20250704_t0,0049_top_20250704_t1,472.0,144.0,543.0,257.0,71.0,113.0,472,144,543,257,71,113,3.041,95.525,99.035,1.037,8,0.032,Yes,472,144,543,257
1068,c,0049_top_20250704_t0,0049_top_20250704_t1,24.0,48.0,92.0,145.0,68.0,97.0,24,48,92,145,68,97,7.211,107.448,109.018,1.015,8,0.067,Yes,24,48,92,145
1069,c,0049_top_20250704_t0,0049_top_20250704_t1,521.0,509.0,610.0,619.0,89.0,110.0,521,509,610,619,89,110,7.632,89.275,90.028,1.008,8,0.085,Yes,521,509,610,619
1070,c,0049_top_20250704_t0,0049_top_20250704_t1,526.0,313.0,599.0,420.0,73.0,107.0,526,313,599,420,73,107,5.315,85.563,87.681,1.025,8,0.062,Yes,526,313,599,420
1071,c,0049_top_20250704_t0,0049_top_20250704_t1,378.0,42.0,443.0,114.0,65.0,72.0,378,42,443,114,65,72,3.808,81.056,85.276,1.052,8,0.047,Yes,378,42,443,114
1072,c,0049_top_20250704_t0,0049_top_20250704_t1,348.0,4.0,407.0,73.0,59.0,69.0,348,4,407,73,59,69,5.385,77.337,81.688,1.056,8,0.07,Yes,348,4,407,73
1073,c,0049_top_20250704_t0,0049_top_20250704_t1,0.0,89.0,63.0,195.0,63.0,106.0,0,89,63,195,63,106,9.301,107.168,107.299,1.001,8,0.087,Yes,0,89,63,195
1074,c,0049_top_20250704_t0,0049_top_20250704_t1,178.0,328.0,215.0,475.0,37.0,147.0,178,328,215,475,37,147,9.014,89.872,88.6,0.986,8,0.1,Yes,178,328,215,475
1075,c,0049_top_20250704_t0,0049_top_20250704_t1,116.0,352.0,155.0,496.0,39.0,144.0,116,352,155,496,39,144,12.01,90.604,89.499,0.988,8,0.133,Yes,116,352,155,496
1076,c,0049_top_20250704_t0,0049_top_20250704_t1,418.0,74.0,474.0,143.0,56.0,69.0,418,74,474,143,56,69,3.536,70.838,75.073,1.06,8,0.05,Yes,418,74,474,143
1077,c,0049_top_20250704_t0,0049_top_20250704_t1,64.0,356.0,104.0,498.0,40.0,142.0,64,356,104,498,40,142,14.509,91.049,90.686,0.996,8,0.159,Yes,64,356,104,498
1078,c,0049_top_20250704_t0,0049_top_20250704_t1,503.0,234.0,582.0,336.0,79.0,102.0,503,234,582,336,79,102,3.606,91.285,94.112,1.031,8,0.039,Yes,503,234,582,336
1079,c,0049_top_20250704_t0,0049_top_20250704_t1,236.0,305.0,276.0,450.0,40.0,145.0,236,305,276,450,40,145,7.018,89.308,90.802,1.017,8,0.079,Yes,236,305,276,450
1080,c,0049_top_20250704_t0,0049_top_20250704_t1,323.0,1.0,359.0,43.0,36.0,42.0,323,1,359,43,36,42,5.523,49.041,50.448,1.029,8,0.113,Yes,323,1,359,43
1081,c,0049_top_20250704_t0,0049_top_20250704_t1,483.0,601.0,574.0,639.0,91.0,38.0,483,601,574,639,91,38,9.014,70.264,71.176,1.013,8,0.128,Yes,483,601,574,639
1082,c,0049_top_20250704_t0,0049_top_20250704_t1,0.0,180.0,18.0,241.0,18.0,61.0,0,180,18,241,18,61,12.54,46.098,46.755,1.014,8,0.272,Yes,0,180,18,241
1083,c,0049_top_20250704_t0,0049_top_20250704_t1,482.0,598.0,543.0,639.0,61.0,41.0,482,598,543,639,61,41,8.902,51.971,51.478,0.991,8,0.171,Yes,482,598,543,639
1084,c,0049_top_20250704_t0,0049_top_20250704_t1,484.0,614.0,593.0,639.0,109.0,25.0,484,614,593,639,109,25,8.902,79.379,79.712,1.004,8,0.112,Yes,484,614,593,639
1085,c,0049_top_20250704_t0,0049_top_20250704_t1,0.0,477.0,30.0,557.0,30.0,80.0,0,477,30,557,30,80,20.718,54.452,53.759,0.987,8,0.38,Yes,0,477,30,557
1086,b,0050_top_20250704_t0,0050_top_20250704_t1,510.0,135.0,619.0,236.0,109.0,101.0,510,135,619,236,109,101,2.5,108.046,102.083,0.945,7,0.023,Yes,510,135,619,236
1087,b,0050_top_20250704_t0,0050_top_20250704_t1,245.0,410.0,297.0,617.0,52.0,207.0,245,410,297,617,52,207,5.523,102.416,101.119,0.987,7,0.054,Yes,245,410,297,617
1088,b,0050_top_20250704_t0,0050_top_20250704_t1,312.0,427.0,368.0,640.0,56.0,213.0,312,427,368,640,56,213,3.536,109.59,104.709,0.955,7,0.032,Yes,312,427,368,640
1089,b,0050_top_20250704_t0,0050_top_20250704_t1,502.0,0.0,606.0,22.0,104.0,22.0,500,0,607,32,107,32,2.915,86.128,87.361,1.014,7,0.034,Yes,500,0,607,32
1090,b,0050_top_20250704_t0,0050_top_20250704_t1,500.0,0.0,607.0,32.0,107.0,32.0,502,0,606,22,104,22,6.5,90.139,83.199,0.923,7,0.072,Yes,502,0,606,22
1091,d,0052_top_20250619_t0,0052_top_20250619_t1,131.0,516.0,196.0,567.0,65.0,51.0,355,171,437,244,82,73,4.743,74.706,81.492,1.091,6,0.063,Yes,355,171,437,244
1092,d,0052_top_20250619_t0,0052_top_20250619_t1,403.0,305.0,474.0,359.0,71.0,54.0,0,542,67,611,67,69,8.322,88.549,60.216,0.68,6,0.094,Yes,0,542,67,611
1093,d,0052_top_20250619_t0,0052_top_20250619_t1,295.0,273.0,327.0,385.0,32.0,112.0,191,461,227,615,36,154,5.099,79.649,76.158,0.956,6,0.064,Yes,191,461,227,615
1094,d,0052_top_20250619_t0,0052_top_20250619_t1,363.0,271.0,397.0,385.0,34.0,114.0,90,483,130,639,40,156,3.041,82.492,77.175,0.936,6,0.037,Yes,90,483,130,639
1095,d,0052_top_20250619_t0,0052_top_20250619_t1,132.0,265.0,163.0,368.0,31.0,103.0,422,455,455,589,33,134,4.243,73.355,71.868,0.98,6,0.058,Yes,422,455,455,589
1096,d,0052_top_20250619_t0,0052_top_20250619_t1,328.0,269.0,360.0,386.0,32.0,117.0,141,479,181,633,40,154,5.701,83.241,77.698,0.933,6,0.068,Yes,141,479,181,633
1097,d,0052_top_20250619_t0,0052_top_20250619_t1,263.0,277.0,294.0,384.0,31.0,107.0,235,453,271,600,36,147,7.159,76.538,74.947,0.979,6,0.094,Yes,235,453,271,600
1098,d,0052_top_20250619_t0,0052_top_20250619_t1,101.0,267.0,131.0,361.0,30.0,94.0,464,442,498,577,34,135,1.118,68.0,74.626,1.097,6,0.016,Yes,464,442,498,577
1100,d,0053_top_20250619_t0,0053_top_20250619_t1,311.0,222.0,365.0,264.0,54.0,42.0,208,351,291,410,83,59,9.513,82.976,64.413,0.776,6,0.115,Yes,208,351,291,410
1101,d,0053_top_20250619_t0,0053_top_20250619_t1,314.0,352.0,334.0,431.0,20.0,79.0,261,72,292,208,31,136,3.64,67.624,62.241,0.92,6,0.054,Yes,261,72,292,208
1102,d,0053_top_20250619_t0,0053_top_20250619_t1,255.0,383.0,276.0,456.0,21.0,73.0,359,45,390,161,31,116,14.23,80.529,56.824,0.706,6,0.177,Yes,359,45,390,161
